gbifID;accessRights;license;rightsHolder;institutionCode;collectionCode;basisOfRecord;occurrenceID;catalogNumber;occurrenceStatus;eventDate;year;month;day;decimalLatitude;decimalLongitude;scientificName;kingdom;taxonRank;datasetKey;publishingCountry;lastInterpreted;issue;hasCoordinate;hasGeospatialIssues;taxonKey;acceptedTaxonKey;kingdomKey;phylumKey;classKey;orderKey;familyKey;genusKey;speciesKey;protocol;lastParsed;lastCrawled;repatriated;recordedBy;preparations;higherGeography;countryCode;stateProvince;locality;county;phylum;class;genericName;taxonomicStatus;acceptedScientificName;verbatimScientificName;continent;order;level0Gid;level0Name;level1Gid;level1Name;level2Gid;level2Name;genus;family;iucnRedListCategory;specificEpithet;species;eventRemarks;typeStatus;infraspecificEpithet
2365685840;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001080;MPEG.ANL 001080;PRESENT;30/08/2017 00:00:00;2017;8;30;1440694;-4841125;Pontoscolex;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9450000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;null;EML;2023-09-07T06:19:05.9450000;2023-01-07T08:25:05.8170000;FALSE;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 1;Pará, Belém;BR;Pará;Mocambo;Belém;Annelida;Clitellata;Pontoscolex;DOUBTFUL;Pontoscolex;Pontoscolex Corethrurus;;Haplotaxida;;;;;;;Pontoscolex;Glossoscolecidae;;;;;;
2365685837;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001612;MPEG.ANL 001612;PRESENT;15/04/2017 00:00:00;2017;4;15;-40428;-46906058;Dichogaster affinis (Michaelsen, 1890);Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9380000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;4410234;4410235;1;42;255;5958860;3267579;10395961;4410235;EML;2023-09-07T06:19:05.9380000;2023-01-07T08:25:05.8170000;FALSE;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;Maranhão, Itinga do Maranhão;BR;Maranhão;Reserva Biológica Gurupi;Itinga do Maranhão;Annelida;Clitellata;Dichogaster;SYNONYM;Benhamia affinis Michaelsen, 1890;Dichogaster affinis;SOUTH_AMERICA;Crassiclitellata;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.56_2;Centro Novo do Maranhão;Benhamia;Octochaetidae;NE;affinis;Benhamia affinis;;;
2365685833;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001027;MPEG.ANL 001027;PRESENT;30/08/2017 00:00:00;2017;8;30;1440694;-4841125;Pontoscolex;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9470000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;null;EML;2023-09-07T06:19:05.9470000;2023-01-07T08:25:05.8170000;FALSE;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 76;Pará, Belém;BR;Pará;Mocambo;Belém;Annelida;Clitellata;Pontoscolex;DOUBTFUL;Pontoscolex;Pontoscolex Corethrurus;;Haplotaxida;;;;;;;Pontoscolex;Glossoscolecidae;;;;;;
2365685831;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001619;MPEG.ANL 001619;PRESENT;15/04/2017 00:00:00;2017;4;15;-40428;-46906058;Dichogaster bolaui (Michaelsen, 1891);Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9380000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;4410238;4410238;1;42;255;5958860;3267579;8959976;4410238;EML;2023-09-07T06:19:05.9380000;2023-01-07T08:25:05.8170000;FALSE;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;Maranhão, Itinga do Maranhão;BR;Maranhão;Reserva Biológica Gurupi;Itinga do Maranhão;Annelida;Clitellata;Dichogaster;ACCEPTED;Dichogaster bolaui (Michaelsen, 1891);Dichogaster bolaui;SOUTH_AMERICA;Crassiclitellata;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.56_2;Centro Novo do Maranhão;Dichogaster;Octochaetidae;NE;bolaui;Dichogaster bolaui;;;
2365685830;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001650;MPEG.ANL 001650;PRESENT;12/02/2019 00:00:00;2019;2;12;-4887222;-43425278;Pontoscolex corethrurus (Muller, 1856);Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9420000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;EML;2023-09-07T06:19:05.9420000;2023-01-07T08:25:05.8170000;FALSE;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";Etanol - 5;Maranhão, Caxias;BR;Maranhão;Inhamum Protection Area;Caxias;Annelida;Clitellata;Pontoscolex;ACCEPTED;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;SOUTH_AMERICA;Crassiclitellata;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.52_2;Caxias;Pontoscolex;Rhinodrilidae;NE;corethrurus;Pontoscolex corethrurus;;;
2365685828;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001603;MPEG.ANL 001603;PRESENT;15/08/2018 00:00:00;2018;8;15;-4587222;-44208611;Righiodrilus tocantinensis (Righi, 1972);Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9390000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;9308346;9308346;1;42;255;472;3567;4813886;9308346;EML;2023-09-07T06:19:05.9390000;2023-01-07T08:25:05.8170000;FALSE;"Sousa, Sandriel; Hernández, Luis; Rousseau, Guillaume";Etanol - 1;Maranhão, São Luís;BR;Maranhão;Fazenda Escola;São Luís;Annelida;Clitellata;Righiodrilus;DOUBTFUL;Righiodrilus tocantinensis (Righi, 1972);Righiodrilus tocantinensis;SOUTH_AMERICA;Haplotaxida;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.59_2;Codó;Righiodrilus;Glossoscolecidae;NE;tocantinensis;Righiodrilus tocantinensis;;;
2365685826;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001017;MPEG.ANL 001017;PRESENT;30/08/2017 00:00:00;2017;8;30;1440694;-4841125;Pontoscolex;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9470000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;null;EML;2023-09-07T06:19:05.9470000;2023-01-07T08:25:05.8170000;FALSE;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 2;Pará, Belém;BR;Pará;Mocambo;Belém;Annelida;Clitellata;Pontoscolex;DOUBTFUL;Pontoscolex;Pontoscolex Corethrurus;;Haplotaxida;;;;;;;Pontoscolex;Glossoscolecidae;;;;;;
2365685825;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000586;MPEG.ANL 000586;PRESENT;01/11/2008 00:00:00;2008;11;null;null;null;Capitella Blainville, 1828;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9430000;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSE;FALSE;2318007;2318007;1;42;256;null;5752;2318007;null;EML;2023-09-07T06:19:05.9430000;2023-01-07T08:25:05.8170000;FALSE;"Braga, Cesar; Ferreira, Viviane";Líquido - 29;Pará, Maracanã;BR;Pará;Ilha de Algodoal;Maracanã;Annelida;Polychaeta;Capitella;ACCEPTED;Capitella Blainville, 1828;Capitella;SOUTH_AMERICA;;;;;;;;Capitella;Capitellidae;;;;Material doado Laboratório de Oceanografia Biológica/UFPA;;
2365685824;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000710;MPEG.ANL 000710;PRESENT;01/11/2008 00:00:00;2008;11;null;null;null;Sigambra grubii Müller, 1858;Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9370000;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSE;FALSE;2316674;2316674;1;42;256;1079;7077;2316659;2316674;EML;2023-09-07T06:19:05.9370000;2023-01-07T08:25:05.8170000;FALSE;"Braga, Cesar; Ferreira, Viviane";Líquido - 1;Pará, Maracanã;BR;Pará;Ilha de Algodoal;Maracanã;Annelida;Polychaeta;Sigambra;ACCEPTED;Sigambra grubii Müller, 1858;Sigambra grubii;SOUTH_AMERICA;Phyllodocida;;;;;;;Sigambra;Pilargidae;NE;grubii;Sigambra grubii;Material doado Laboratório de Oceanografia Biológica/UFPA;;
2365685823;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001618;MPEG.ANL 001618;PRESENT;15/04/2017 00:00:00;2017;4;15;-40428;-46906058;Dichogaster bolaui (Michaelsen, 1891);Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9380000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;4410238;4410238;1;42;255;5958860;3267579;8959976;4410238;EML;2023-09-07T06:19:05.9380000;2023-01-07T08:25:05.8170000;FALSE;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;Maranhão, Itinga do Maranhão;BR;Maranhão;Reserva Biológica Gurupi;Itinga do Maranhão;Annelida;Clitellata;Dichogaster;ACCEPTED;Dichogaster bolaui (Michaelsen, 1891);Dichogaster bolaui;SOUTH_AMERICA;Crassiclitellata;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.56_2;Centro Novo do Maranhão;Dichogaster;Octochaetidae;NE;bolaui;Dichogaster bolaui;;;
2365685818;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001602;MPEG.ANL 001602;PRESENT;15/08/2018 00:00:00;2018;8;15;-4587222;-44208611;Urobenus petrerei Righi, 1985;Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9390000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;9372448;9372448;1;42;255;5958860;9272891;11036641;9372448;EML;2023-09-07T06:19:05.9390000;2023-01-07T08:25:05.8170000;FALSE;"Sousa, Sandriel; Hernández, Luis; Rousseau, Guillaume";Etanol - 1;Maranhão, São Luís;BR;Maranhão;Fazenda Escola;São Luís;Annelida;Clitellata;Urobenus;ACCEPTED;Urobenus petrerei Righi, 1985;Urobenus petrerei;SOUTH_AMERICA;Crassiclitellata;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.59_2;Codó;Urobenus;Rhinodrilidae;NE;petrerei;Urobenus petrerei;;;
2365685817;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001023;MPEG.ANL 001023;PRESENT;30/08/2017 00:00:00;2017;8;30;1440694;-4841125;Pontoscolex;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9470000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_COORDINATE_MISMATCH;PRESUMED_NEGATED_LONGITUDE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;TRUE;2308740;2308740;1;42;255;472;3567;2308740;null;EML;2023-09-07T06:19:05.9470000;2023-01-07T08:25:05.8170000;FALSE;"Beckman, Ruana; Pena, José; Souza, Raíssa";Etanol - 9;Pará, Belém;BR;Pará;Mocambo;Belém;Annelida;Clitellata;Pontoscolex;DOUBTFUL;Pontoscolex;Pontoscolex Corethrurus;;Haplotaxida;;;;;;;Pontoscolex;Glossoscolecidae;;;;;;
2365685816;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000593;MPEG.ANL 000593;PRESENT;01/11/2008 00:00:00;2008;11;null;null;null;Notomastus M.Sars, 1851;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9430000;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSE;FALSE;2318072;2318072;1;42;256;null;5752;2318072;null;EML;2023-09-07T06:19:05.9430000;2023-01-07T08:25:05.8170000;FALSE;"Braga, Cesar; Ferreira, Viviane";Líquido - 4;Pará, Maracanã;BR;Pará;Ilha de Algodoal;Maracanã;Annelida;Polychaeta;Notomastus;ACCEPTED;Notomastus M.Sars, 1851;Notomastus;SOUTH_AMERICA;;;;;;;;Notomastus;Capitellidae;;;;Material doado Laboratório de Oceanografia Biológica/UFPA;;
2365685814;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001621;MPEG.ANL 001621;PRESENT;15/04/2017 00:00:00;2017;4;15;-40428;-46906058;Dichogaster bolaui (Michaelsen, 1891);Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9390000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;4410238;4410238;1;42;255;5958860;3267579;8959976;4410238;EML;2023-09-07T06:19:05.9390000;2023-01-07T08:25:05.8170000;FALSE;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;Maranhão, Itinga do Maranhão;BR;Maranhão;Reserva Biológica Gurupi;Itinga do Maranhão;Annelida;Clitellata;Dichogaster;ACCEPTED;Dichogaster bolaui (Michaelsen, 1891);Dichogaster bolaui;SOUTH_AMERICA;Crassiclitellata;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.56_2;Centro Novo do Maranhão;Dichogaster;Octochaetidae;NE;bolaui;Dichogaster bolaui;;;
2365685810;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001646;MPEG.ANL 001646;PRESENT;12/02/2019 00:00:00;2019;2;12;-4887222;-43425278;Pontoscolex corethrurus (Muller, 1856);Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9380000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;EML;2023-09-07T06:19:05.9380000;2023-01-07T08:25:05.8170000;FALSE;"Sousa, Anny; Sousa, Sandriel; Hernández, Luis";Etanol - 2;Maranhão, Caxias;BR;Maranhão;Inhamum Protection Area;Caxias;Annelida;Clitellata;Pontoscolex;ACCEPTED;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;SOUTH_AMERICA;Crassiclitellata;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.52_2;Caxias;Pontoscolex;Rhinodrilidae;NE;corethrurus;Pontoscolex corethrurus;;;
2365685809;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001586;MPEG.ANL 001586;PRESENT;15/04/2017 00:00:00;2017;4;15;-40428;-46906058;Pontoscolex corethrurus (Muller, 1856);Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9520000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;EML;2023-09-07T06:19:05.9520000;2023-01-07T08:25:05.8170000;FALSE;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;Maranhão, Itinga do Maranhão;BR;Maranhão;Assentamento Horizonte Azul;Itinga do Maranhão;Annelida;Clitellata;Pontoscolex;ACCEPTED;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;SOUTH_AMERICA;Crassiclitellata;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.56_2;Centro Novo do Maranhão;Pontoscolex;Rhinodrilidae;NE;corethrurus;Pontoscolex corethrurus;;;
2365685807;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001578;MPEG.ANL 001578;PRESENT;15/04/2017 00:00:00;2017;4;15;-3686322;-46765706;Pontoscolex corethrurus (Muller, 1856);Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9510000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;2308741;2308741;1;42;255;5958860;9272891;10943108;2308741;EML;2023-09-07T06:19:05.9510000;2023-01-07T08:25:05.8170000;FALSE;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;Maranhão, Alcântara;BR;Maranhão;Marudá;Alcântara;Annelida;Clitellata;Pontoscolex;ACCEPTED;Pontoscolex corethrurus (Muller, 1856);Pontoscolex corethrurus;SOUTH_AMERICA;Crassiclitellata;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.56_2;Centro Novo do Maranhão;Pontoscolex;Rhinodrilidae;NE;corethrurus;Pontoscolex corethrurus;;;
2365685806;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000646;MPEG.ANL 000646;PRESENT;01/01/2005 00:00:00;2005;1;null;null;null;Nephtys fluviatilis Monro, 1937;Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9480000;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSE;FALSE;2317033;2317033;1;42;256;1079;2316797;2316914;2317033;EML;2023-09-07T06:19:05.9480000;2023-01-07T08:25:05.8170000;FALSE;"Silva, Roseanne; Rosa Filho, José";Líquido - 1;Pará, Curuçá;BR;Pará;Curuça;Curuçá;Annelida;Polychaeta;Nephtys;ACCEPTED;Nephtys fluviatilis Monro, 1937;Nephtys fluviatilis;SOUTH_AMERICA;Phyllodocida;;;;;;;Nephtys;Nephtyidae;NE;fluviatilis;Nephtys fluviatilis;"Material doado Laboratório de Oceanografia Biológica/UFPA; Projeto RECOS – Instituto do Milênio";;
2365685805;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000742;MPEG.ANL 000742;PRESENT;01/11/2007 00:00:00;2007;11;null;null;null;Notomastus M.Sars, 1851;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9400000;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSE;FALSE;2318072;2318072;1;42;256;null;5752;2318072;null;EML;2023-09-07T06:19:05.9400000;2023-01-07T08:25:05.8170000;FALSE;"Braga, Cesar; Ferreira, Viviane";Líquido - 1;Pará, Curuçá;BR;Pará;Curuça;Curuçá;Annelida;Polychaeta;Notomastus;ACCEPTED;Notomastus M.Sars, 1851;Notomastus;SOUTH_AMERICA;;;;;;;;Notomastus;Capitellidae;;;;Material doado Laboratório de Oceanografia Biológica/UFPA;;
2365685800;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001587;MPEG.ANL 001587;PRESENT;15/04/2017 00:00:00;2017;4;15;-4038889;-46932778;Pontoscolex;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9520000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;2308740;2308740;1;42;255;472;3567;2308740;null;EML;2023-09-07T06:19:05.9520000;2023-01-07T08:25:05.8170000;FALSE;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;Maranhão, Bom Jesus;BR;Maranhão;Rio dos Bois;Bom Jesus;Annelida;Clitellata;Pontoscolex;DOUBTFUL;Pontoscolex;Pontoscolex Awa;SOUTH_AMERICA;Haplotaxida;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.93_2;Itinga do Maranhão;Pontoscolex;Glossoscolecidae;;;;;HOLOTYPE;
2365685799;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 001620;MPEG.ANL 001620;PRESENT;15/04/2017 00:00:00;2017;4;15;-40428;-46906058;Dichogaster bolaui (Michaelsen, 1891);Animalia;SPECIES;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9390000;"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;TYPE_STATUS_INVALID;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";TRUE;FALSE;4410238;4410238;1;42;255;5958860;3267579;8959976;4410238;EML;2023-09-07T06:19:05.9390000;2023-01-07T08:25:05.8170000;FALSE;"Hernández, Luis; Rousseau, Guillaume; Sousa, Sandriel";Etanol - 1;Maranhão, Itinga do Maranhão;BR;Maranhão;Reserva Biológica Gurupi;Itinga do Maranhão;Annelida;Clitellata;Dichogaster;ACCEPTED;Dichogaster bolaui (Michaelsen, 1891);Dichogaster bolaui;SOUTH_AMERICA;Crassiclitellata;BRA;Brazil;BRA.10_1;Maranhão;BRA.10.56_2;Centro Novo do Maranhão;Dichogaster;Octochaetidae;NE;bolaui;Dichogaster bolaui;;;
2365685798;Creative Commons Attribution Non Commercial (CC-BY-NC) 4.0 License.;CC_BY_NC_4_0;Museu Paraense Emílio Goeldi (MPEG);MPEG;ANL;PRESERVED_SPECIMEN;MPEG.ANL 000606;MPEG.ANL 000606;PRESENT;01/11/2008 00:00:00;2008;11;null;null;null;Capitella Blainville, 1828;Animalia;GENUS;9c48ee0b-404a-4c84-9af0-946eef39ddca;BR;2023-09-07T06:19:05.9490000;"COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY";FALSE;FALSE;2318007;2318007;1;42;256;null;5752;2318007;null;EML;2023-09-07T06:19:05.9490000;2023-01-07T08:25:05.8170000;FALSE;"Braga, Cesar; Ferreira, Viviane";Líquido - 2;Pará, Bragança;BR;Pará;Ilha de Canela;Bragança;Annelida;Polychaeta;Capitella;ACCEPTED;Capitella Blainville, 1828;Capitella;SOUTH_AMERICA;;;;;;;;Capitella;Capitellidae;;;;Material doado Laboratório de Oceanografia Biológica/UFPA;;
